,title,view,like,unlike,date
1055,네모라이브 권진아 LOVE 샘김 - 여기까지,조회수 1981208회,3.3만,183,2016. 7. 21.
1056,주니엘 - 물고기자리 세로라이브 JUNIEL - Pisces,조회수 139579회,1.8천,27,2016. 7. 18.
1057,존박 - 네 생각 세로라이브 John Park - Thought Of You,조회수 896663회,9천,77,2016. 7. 15.
1058,세로라이브 CHEEZE - 무드인디고,조회수 377032회,4.3천,25,2016. 7. 14.
1059,린 - 그대만의 것 세로라이브 Lyn - Only Yours,조회수 141844회,1.1천,28,2016. 7. 13.
1060,캘리가사집 손승연앤덥 - 보란듯이,조회수 10081회,65,0,2016. 7. 11.
1061,세로라이브 하상욱 옥상달빛 - 좋은생각이 났어 니 생각,조회수 151076회,1.8천,11,2016. 7. 11.
1062,네모라이브 스컬&하하-웃지마featMC민지,조회수 115002회,1.3천,20,2016. 7. 9.
1063,이슬라이브 장기하와 얼굴들 - ㅋ,조회수 1291762회,1.3만,135,2016. 7. 8.
1064,멜로디데이 - 깔로 세로라이브 MELODYDAY - Color,조회수 91282회,1천,15,2016. 7. 7.
1065,원더걸스 - Why So Lonely 세로라이브 Wonder Girls - Why So Lonely,조회수 3664775회,8.3만,439,2016. 7. 5.
1066,세로라이브 손승연 - 보란듯이 feat 앤덥,조회수 568363회,3.7천,51,2016. 7. 4.
1067,큐브라이브 EXID - LIE,조회수 560373회,1만,149,2016. 7. 4.
1068,BEST 5 멜로디데이 - 헤어지고 꼭 부르는 노래,조회수 57012회,789,4,2016. 7. 2.
1069,자장가라이브 양요섭,조회수 109880회,4.3천,10,2016. 7. 2.
1070,노래방라이브 갓세븐 GOT7 영재 - 하늘을 달리다 허각 cover 버전,조회수 262422회,1.1만,40,2016. 7. 1.
1071,백예린 - Bye Bye My Blue 세로라이브 Yerin Baek,조회수 2387621회,2.5만,240,2016. 6. 30.
1072,큐브라이브 블락비 - Walkin` In The Rain,조회수 784236회,1.6만,63,2016. 6. 27.
1073,캘리가사집 엄청 흥하고 있는 노래,조회수 16085회,69,0,2016. 6. 25.
1074,노래방라이브 길구봉구 - 바람이 불었으면 좋겠어,조회수 1432414회,6.6천,128,2016. 6. 24.
1075,XIA 준수 - 예뻐 Eyes On You 세로라이브,조회수 345159회,7.2천,67,2016. 6. 23.
1076,세로라이브 정키 - 바라지 않아 Feat 소정 of 레이디스코드,조회수 138873회,1.9천,12,2016. 6. 22.
1077,이슬라이브 존박&곽진언 - Thinking Out Loud Ed sheeran,조회수 1057557회,1.2만,86,2016. 6. 21.
1078,캘리가사집 백예린 - 우주를 건너,조회수 16626회,151,4,2016. 6. 19.
1079,캘리가사집 백아연 - 쏘쏘,조회수 11599회,131,1,2016. 6. 18.
1080,윤하 - 알아듣겠지 Feat 하펠트 치타 세로라이브 YOUNHA - Get It,조회수 163034회,2.4천,55,2016. 6. 17.
1081,캘리가사집 정키 - 바라지 않아 feat레이디스코드 소정,조회수 5239회,63,0,2016. 6. 17.
1082,노래방라이브 베이빌론 - 소녀 오혁 cover,조회수 59176회,518,17,2016. 6. 17.
1083,큐브라이브 장기하와 얼굴들 - ㅋ,조회수 373860회,3.5천,30,2016. 6. 16.
1084,세로라이브 10CM - 스토커,조회수 2178615회,1.5만,294,2016. 6. 14.
1085,캘리가사집 정키 - 홀로 feat김나영,조회수 9081회,64,0,2016. 6. 11.
1086,캘리가사집 박경 - 자격지심 feat 여자친구 은하,조회수 18680회,170,13,2016. 6. 9.
1087,BEST5어반자카파 남녀가 듀엣하기 좋은 노래,조회수 86718회,482,9,2016. 6. 7.
1088,키썸 - 맥주 두 잔 세로라이브 Kisum - 2 BEER,조회수 286918회,2.4천,38,2016. 6. 4.
1089,캘리가사집 벤 - 꿈처럼,조회수 12129회,123,1,2016. 6. 4.
1090,캘리가사집 정키 - 홀로 feat김나영,조회수 8528회,58,2,2016. 6. 3.
1091,노래방라이브 송유빈 - 고백 정준일 cover,조회수 155568회,1.4천,84,2016. 6. 3.
1092,캘리가사집 어반자카파 - 널 사랑하지 않아,조회수 11252회,106,2,2016. 6. 2.
1093,기리보이  - ZOA Feat 한해 세로라이브 Giriboy - ZOA Feat Hanhae,조회수 403036회,4.8천,34,2016. 5. 31.
1094,송유빈 - 노메이크업자이언티 세로라이브  Song Yu Vin - No make up ZionT,조회수 179439회,4.3천,54,2016. 5. 30.
1095,제시카 - Fly 세로라이브 Jessica - Fly,조회수 1085165회,3만,447,2016. 5. 28.
1096,여보세요 어반자카파 편,조회수 8914회,58,2,2016. 5. 28.
1097,어반자카파 - 널 사랑하지 않아 세로라이브 Urban Zakapa – I Don't Love You,조회수 1936914회,1.2만,204,2016. 5. 27.
1098,노래방라이브 백아연 - 하루 끝 아이유 Cover,조회수 398410회,3.2천,77,2016. 5. 27.
1099,세로라이브 박경 - 자격지심 feat여자친구 은하,조회수 7334911회,8.3만,1.6천,2016. 5. 26.
1100,백아연 - 쏘쏘 세로라이브 Baek A Yeon - So-So,조회수 870564회,6.5천,93,2016. 5. 25.
1101,새벽이 말했다10 크러쉬 - 우아해,조회수 11023회,138,1,2016. 5. 22.
1102,캘리가사집 제시카 - FLY,조회수 8788회,176,1,2016. 5. 22.
1103,BEST 5 송유빈편 남자가 불러도 좋은 여자노래,조회수 183452회,2.7천,38,2016. 5. 20.
1104,큐브라이브 악동뮤지션 - RE-BYE,조회수 1892679회,4만,139,2016. 5. 19.
1105,산이 - 마치 비행기 세로라이브 San E - Like An Airplane,조회수 109560회,964,20,2016. 5. 18.
1106,이슬라이브 백지영 - 새벽 가로수길,조회수 1459461회,7.6천,124,2016. 5. 17.
1107,캘리가사집 곽진언 - 나랑 갈래,조회수 4331회,67,2,2016. 5. 14.
1108,캘리가사집 크러쉬 - 우아해 woo ah,조회수 6396회,95,0,2016. 5. 13.
1109,크러쉬 - 우아해 Woo Ah 세로라이브 CRUSH - Woo Ah,조회수 1836037회,2.6만,154,2016. 5. 12.
1110,자장가라이브 갓세븐 JB - 너 사용법 에디킴 cover,조회수 289668회,1.5만,56,2016. 5. 11.
1111,세로라이브 곽진언 - 나랑 갈래,조회수 142271회,1.8천,10,2016. 5. 10.
1112,노래방라이브 선율 업텐션 - 야생화 박효신 Cover,조회수 104768회,2.7천,41,2016. 5. 5.
1113,아이라이브 업텐션 - 나한테만 집중해,조회수 28867회,1천,10,2016. 5. 4.
1114,세로라이브 황치열 - 너 없이 못살아,조회수 163870회,2.4천,42,2016. 5. 3.
1115,여보세요라이브 Babylon편,조회수 13472회,150,2,2016. 4. 29.
1116,노래방라이브 조현아어반자카파 - I Feel You 원더걸스 Cover,조회수 233759회,1.8천,17,2016. 4. 29.
1117,세로라이브 에이프릴 - 팅커벨,조회수 730293회,6.3천,492,2016. 4. 28.
1118,세로라이브 홍대광 - 홍대에 가면,조회수 79752회,681,8,2016. 4. 27.
1119,이슬라이브 곽진언 & 존박 - 취중진담 전람회 Cover,조회수 1621683회,1.7만,99,2016. 4. 26.
1120,세로라이브 빅스VIXX - 다이너마이트,조회수 960475회,2.8만,102,2016. 4. 25.
1121,세로라이브 이하이 - My Star,조회수 1767777회,3.1만,252,2016. 4. 22.
1122,노래방라이브 손승연 - Boys And Girls 지코 Cover,조회수 795538회,6.6천,136,2016. 4. 22.
1123,세로라이브 박보람 - Dynamic Love,조회수 111593회,765,65,2016. 4. 21.
1124,세로라이브 정은지 Apink - 하늘바라기,조회수 2138742회,2.7만,279,2016. 4. 20.
1125,Lullaby Live Ken VIXX - Lost Stars Begin Again OST,조회수 225814회,9.4천,38,2016. 4. 13.
1126,10cm - 봄이 좋냐 What the Spring 세로라이브,조회수 1431219회,1만,161,2016. 4. 13.
1127,세로라이브 유성은 - 질투,조회수 93186회,858,3,2016. 4. 12.
1128,세로라이브 샘김 - No눈치,조회수 169628회,2.9천,14,2016. 4. 11.
1129,노래방라이브 유성은 - 말리꽃 이승철 Cover,조회수 296422회,1.5천,36,2016. 4. 8.
1130,자장가라이브 에릭남 - Good for you,조회수 74126회,1.7천,4,2016. 4. 8.
1131,여보세요라이브 10cm편,조회수 32491회,810,2,2016. 4. 7.
1132,세로라이브 박원 - 나를 좋아하지 않는그대에게,조회수 2584325회,1만,310,2016. 4. 5.
1133,캘리가사집 버스커버스커 - 벚꽃 엔딩,조회수 7550회,62,2,2016. 4. 3.
1134,새벽이 말했다 어반자카파 - 봄을그리다,조회수 5620회,43,0,2016. 4. 3.
1135,Hello Live LYN ver,조회수 16507회,129,2,2016. 3. 31.
1136,이슬라이브 하하 - 숙녀에게 변진섭 Cover,조회수 614112회,3.7천,79,2016. 3. 30.
1137,세로라이브 샘김 - Mama Don't Worry,조회수 255560회,5.8천,22,2016. 3. 28.
1138,새벽이 말했다 박원 - 나를 좋아하지 않는 그대에게,조회수 3960회,39,1,2016. 3. 27.
1139,캘리가사집 거미 - You Are My Everything 태양의 후예 OST,조회수 9047회,102,0,2016. 3. 26.
1140,세로라이브 스컬 & 하하 Feat 킹스턴 루디스카 - LOSER 빅뱅 Cover,조회수 194095회,2.5천,53,2016. 3. 26.
1141,새벽이 말했다 10cm - 스토커,조회수 7008회,75,1,2016. 3. 25.
1142,켈리 가사집 다비치 - 이 사랑,조회수 7928회,79,0,2016. 3. 19.
1143,켈리 가사집 백아연 - 이럴거면 그러지 말지,조회수 5752회,62,1,2016. 3. 17.
1144,세로라이브 주우재 - 들었다 놨다 데이브레이크 cover,조회수 83762회,1.2천,37,2016. 3. 17.
1145,지금 나 친맥 중 솔지 EXID편,조회수 109993회,1.4천,9,2016. 3. 16.
1146,세로라이브 서인국 - 너 라는 계절,조회수 1142840회,2.3만,121,2016. 3. 15.
1147,세로라이브 레이디스코드 - Galaxy,조회수 173083회,6.7천,17,2016. 3. 14.
1148,고양이와 나 이원석데이브레이크 - 좋다,조회수 3705회,116,0,2016. 3. 12.
1149,네모라이브 유주여자친구X선율업텐션 - 보일 듯 말듯,조회수 135789회,2.9천,34,2016. 3. 11.
1150,세로라이브 유주여자친구X선율업텐션 - 보일 듯 말 듯,조회수 559060회,8.4천,113,2016. 3. 11.
1151,여보세요라이브 솔지EXID편,조회수 55044회,784,6,2016. 3. 8.
1152,캘리 가사집 XIA - 꼭 어제,조회수 3559회,87,0,2016. 3. 6.
1153,캘리 가사집 박원 - 나를 좋아하지 않는 그대에게,조회수 2471회,26,0,2016. 3. 6.
1154,캘리 가사집 규현 - 밀리언조각,조회수 3529회,64,0,2016. 3. 6.
1155,여보세요라이브 하니EXID편,조회수 51267회,622,10,2016. 3. 6.
1156,EXID X Dingo Music 솔지 하니 - Only One 뮤직비디오,조회수 13402회,368,2,2016. 3. 3.
1157,세로라이브 슬옹 & 윤현상 - 뭔가 될 것 같은 날,조회수 33289회,518,3,2016. 2. 27.
1158,Teaser EXID - Only one,조회수 20274회,349,3,2016. 2. 25.
1159,캘리 가사집 성시경 - 외워두세요,조회수 4110회,43,0,2016. 2. 23.
1160,캘리 가사집 MC the Max - 어디에도,조회수 6455회,50,2,2016. 2. 20.
1161,캘리 가사집 기리보이 - 한잔해요,조회수 4062회,53,0,2016. 2. 19.
1162,이슬라이브 버즈 - My Love,조회수 1660836회,9.6천,116,2016. 2. 18.
1163,캘리 가사집 새봄 - 취기를 빌려,조회수 3515회,33,0,2016. 2. 18.
1164,캘리 가사집 어쿠루브 - 고백,조회수 4531회,56,0,2016. 2. 18.
1165,캘리 가사집 지코 - 너는 나 나는 너,조회수 11725회,107,3,2016. 2. 18.
1166,여보세요라이브 손승연편,조회수 13369회,108,1,2016. 2. 12.
1167,이슬라이브 버즈 - 나에게로 떠나는 여행,조회수 1098016회,7.9천,66,2016. 2. 3.
1168,여보세요라이브 정인편,조회수 18867회,141,5,2016. 1. 30.
1169,나는 OO다 려욱슈퍼주니어편 나는 려욱이다,조회수 245468회,1.3만,18,2016. 1. 28.
1170,여보세요라이브 MC THE MAX엠씨더맥스 편,조회수 48693회,472,7,2016. 1. 28.
1171,세로라이브 정용화 X 선우정아 - 불꽃놀이,조회수 70246회,1.3천,9,2016. 1. 22.
1172,세로라이브 정용화 X 선우정아 - 입김,조회수 107894회,2.2천,8,2016. 1. 20.
1173,노래방라이브 김나영 - 또 다시 사랑 임창정 Cover,조회수 1049426회,5천,148,2016. 1. 2.
1174,세로라이브 김나영 - 어땠을까,조회수 1172675회,8.4천,123,2015. 12. 30.
1175,세로라이브 별 - 12월 32일,조회수 230566회,1.6천,20,2015. 12. 29.
1176,이슬라이브 EXID - 핫핑크를 술자리에서 부른다면,조회수 5366264회,7.3만,751,2015. 12. 28.
1177,지켜보고 있다 신승훈Shin Seung Hun이 일반인 라이브이게 나에요를 지켜보는데,조회수 9932회,58,0,2015. 12. 25.
1178,세로라이브 가인 - 열두 시가 되면,조회수 448861회,4.7천,50,2015. 12. 24.
1179,세로라이브 곽진언 - 화이트 크리스마스,조회수 55392회,876,11,2015. 12. 23.
1180,세로라이브 존박 - Grown-up Christmas List Michael Buble Cover,조회수 56891회,1천,5,2015. 12. 22.
1181,노래방라이브 멜로디데이 여은  - 사랑과 전쟁,조회수 38763회,231,4,2015. 12. 10.
1182,세로라이브 멜로디데이 여은 - 날 보러 와요,조회수 40653회,248,4,2015. 12. 5.
1183,세로라이브 로이킴 - 북두칠성,조회수 223961회,2.6천,40,2015. 12. 4.
1184,드라이브라이브 로이킴 - 걱정말아요 그대 들국화 Cover,조회수 120096회,1.9천,18,2015. 11. 27.
1185,세로라이브 이성경 - 꺼내먹어요 Zion T Cover 썸녀 버전,조회수 295683회,3.4천,53,2015. 11. 27.
1186,EXID - 핫핑크 HOT PINK 세로라이브,조회수 1736016회,2.5만,345,2015. 11. 24.
1187,자장가라이브 EXID 하니 - Kiss Me Sixpence None The Richer Cover Director's Cut,조회수 74566회,1.7천,18,2015. 11. 22.
1188,자장가 라이브 EXID 정화 - I'm in Love RaD Cover,조회수 258860회,2.8천,113,2015. 11. 21.
1189,이성경 - 꺼내먹어요 Zion T Cover 세로라이브 Lee Sung Kyung - Eat Zion T Cover,조회수 3146506회,4.2만,600,2015. 11. 20.
1190,산이 X 매드클라운 - 못 먹는 감 세로라이브 San E X Mad Clown - Sour Grapes,조회수 486076회,3.5천,50,2015. 11. 19.
1191,이성경 - 꺼내먹어요 Zion T Cover Teaser 세로라이브  Lee Sung Kyung - Eat Zion T Cover Teaser,조회수 46035회,244,2,2015. 11. 18.
1192,자장가 라이브 EXID 정화 - I'm in Love RaD Cover Teaser,조회수 31102회,285,3,2015. 11. 16.
1193,자장가라이브 EXID 하니 - Kiss Me Sixpence None The Richer Cover,조회수 836614회,9.4천,227,2015. 11. 16.
1194,꺅 라이브 키썸 - Love Talk Feat 화사 of 마마무,조회수 48581회,757,2,2015. 11. 11.
1195,세로라이브 정기고 - 일주일,조회수 28474회,406,6,2015. 10. 30.
1196,미드라이브 찰리푸스 - See You Again 분노의 질주 더 세븐 OST,조회수 3024864회,3.4만,296,2015. 10. 29.
1197,찰리 푸스 Charlie Puth - One Call Away 세로라이브,조회수 3749488회,5.7만,411,2015. 10. 20.
1198,노래방 라이브 버즈 민경훈 - 가시,조회수 2196400회,1.2만,207,2015. 10. 17.
1199,노래방 라이브 옴므 - 미스터 츄 에이핑크 Cover,조회수 61689회,621,11,2015. 10. 5.
1200,세로라이브 존박 - Treasure Bruno Mars Cover,조회수 166200회,2.1천,18,2015. 10. 5.
1201,노래방라이브 옴므 - 고해 임재범 Cover,조회수 68731회,429,14,2015. 9. 26.
1202,존박John Park - If I Ain't Got You 직찍,조회수 3999회,118,1,2015. 9. 13.
1203,홍대광 - 아이처럼 김동률 Cover 세로라이브,조회수 80607회,787,5,2015. 9. 13.
1204,세로라이브 홍대광 - 잘됐으면 좋겠다,조회수 106293회,1.3천,16,2015. 9. 7.
1205,자장가 라이브 주영 - 너 사용법 Eddy Kim Cover,조회수 71463회,1.7천,14,2015. 8. 27.
1206,세로라이브 마마무 - 음오아예 Mamamoo - Um Oh Ah Yeh,조회수 1840223회,2.2만,244,2015. 8. 7.
1207,세로라이브 유승우 - 예뻐서 Yu Seung Woo - You're Beautiful,조회수 414697회,5.4천,29,2015. 8. 5.
1208,세로라이브 백아연 - 이럴거면 그러지말지,조회수 2518941회,1.6만,229,2015. 7. 29.
1209,세로라이브 유승우 - 꺼내 먹어요 ZionT Cover,조회수 395253회,6.3천,37,2015. 7. 28.
